id_cliente,monto,pais,fecha_hora,fraude_real,pais_habitual,media_cliente,desviacion_cliente,z_score,hora,flag_nocturno,flag_pais_distinto,score_riesgo,fraude_predicho
164,853.2534203400756,Chile,2026-01-27 21:26:52.000482,0,Argentina,1415.5633623309413,566.109664308449,-0.9932880101557265,21,0,1,30,0
118,1709.7038969051064,Argentina,2026-02-17 23:02:52.001005,0,Argentina,1313.1385553398577,609.1127463527596,0.6510540847155136,23,0,0,0,0
172,3948.423004406043,Brasil,2026-02-03 00:26:52.001465,0,Brasil,3355.427616832816,470.0583393083199,1.2615357243652061,0,1,0,20,0
336,2040.129341060163,Argentina,2026-02-05 12:04:52.001913,0,Chile,2710.6270839516337,2201.197375917166,-0.3046059159561267,12,0,1,30,0
4,2626.5771671152065,Chile,2026-02-24 14:37:52.002397,0,Chile,3892.256972781792,3319.1027280160765,-0.38133191690126406,14,0,0,0,0
100,3930.132257701682,Uruguay,2026-01-26 16:40:52.003024,0,Chile,4090.629702057734,413.0845925069403,-0.38853408543276824,16,0,1,30,0
373,1700.1675801280226,Uruguay,2026-02-07 11:54:52.003505,0,Chile,1760.2270036908485,506.078303870227,-0.1186761477493153,11,0,1,30,0
424,3923.0561642579105,Uruguay,2026-01-29 01:11:52.003950,0,Brasil,4488.230788512365,412.67354367211664,-1.3695441176706613,1,1,1,50,0
261,5397.285995363825,Brasil,2026-01-29 17:43:52.004423,0,Uruguay,4895.452499066646,723.5316440051043,0.6935888712749088,17,0,1,30,0
199,2727.143374724714,Uruguay,2026-01-30 12:16:52.004972,0,Argentina,3021.4411871252273,317.89278247407873,-0.9257769557083632,12,0,1,30,0
262,5359.508693279639,Argentina,2026-02-18 15:28:52.005455,0,Brasil,4111.485981532789,717.7478314208905,1.7388038766710034,15,0,1,30,0
392,2276.477424733555,Brasil,2026-02-15 13:30:52.005945,0,Argentina,4391.048475328696,3412.8749324255923,-0.6195864461673306,13,0,1,30,0
287,2223.964301082528,Uruguay,2026-02-16 18:25:52.006411,0,Brasil,1984.4896952134543,359.6484680204698,0.6658574334742995,18,0,1,30,0
360,4425.748243403878,Chile,2026-02-16 19:34:52.006856,0,Uruguay,4047.6320682705314,520.8779897734496,0.725920815540324,19,0,1,30,0
448,4997.44986352089,Brasil,2026-02-23 01:36:52.007315,0,Chile,4540.842295979916,592.4478960300206,0.7707134595306868,1,1,1,50,0
326,3862.721686570767,Uruguay,2026-02-21 08:32:52.007795,0,Brasil,4317.935922416161,3410.803948241587,-0.13346244543902208,8,0,1,30,0
120,3578.4544941737267,Argentina,2026-02-06 11:39:52.008452,0,Brasil,4318.460835206718,352.21930621429675,-2.100981768962879,11,0,1,30,0
81,2886.9931095031848,Argentina,2026-02-09 22:27:52.008964,0,Chile,3123.1460211822828,303.7523690820382,-0.777452081749253,22,0,1,30,0
102,3302.225889684475,Uruguay,2026-02-22 11:37:52.009443,0,Chile,4180.008830653746,463.0039478786854,-1.8958433183797923,11,0,1,30,0
35,4439.4430275244395,Chile,2026-02-11 01:06:52.009888,0,Argentina,4268.261488746399,448.8586538488888,0.38137069946226343,1,1,1,50,0
369,2888.775475017522,Chile,2026-01-29 16:36:52.010645,0,Brasil,2805.615522733476,307.1248429327559,0.2707692138804065,16,0,1,30,0
434,1786.9573084038443,Brasil,2026-02-09 05:05:52.011102,0,Brasil,1471.4976568917284,596.6651041788467,0.5287047110728279,5,1,0,20,0
440,2714.4330386926054,Chile,2026-02-10 17:58:52.011610,0,Argentina,4576.194301836426,3528.4903884879873,-0.5276367676154035,17,0,1,30,0
387,4051.544596069932,Brasil,2026-02-07 01:14:52.012048,0,Chile,4107.9583461131415,665.3455648711097,-0.08478864671494095,1,1,1,50,0
252,334.4023103663649,Uruguay,2026-02-07 22:07:52.012483,0,Argentina,1521.815326678239,630.0441421576892,-1.8846505139233325,22,0,1,30,0
178,4452.778493790345,Argentina,2026-02-13 03:11:52.012914,0,Uruguay,4324.170984819977,438.87900423568766,0.29303636703774305,3,1,1,50,0
455,2987.3977794469506,Brasil,2026-01-29 05:16:52.013367,0,Argentina,3469.670716288402,370.2440466655676,-1.3025812060580597,5,1,1,50,0
254,2989.55008417227,Uruguay,2026-02-10 21:10:52.013794,0,Uruguay,3796.9249792934284,2822.1094163561015,-0.28608915389384093,21,0,0,0,0
262,4026.510347719522,Uruguay,2026-01-29 01:08:52.014230,0,Brasil,4111.485981532789,717.7478314208905,-0.11839204535810977,1,1,1,50,0
394,4913.000466841958,Brasil,2026-02-04 20:51:52.014659,0,Brasil,4038.036055579224,768.2899983458176,1.1388465464168398,20,0,0,0,0
184,3412.577738295488,Uruguay,2026-02-06 11:50:52.015093,0,Argentina,5788.847397963822,5630.731169285536,-0.42201795614580023,11,0,1,30,0
484,3068.078352183417,Uruguay,2026-02-01 03:18:52.015522,0,Brasil,4841.67062197019,3934.138214809981,-0.4508210370215571,3,1,1,50,0
210,4509.613455217418,Argentina,2026-02-12 11:43:52.015938,0,Argentina,5416.454726681137,3376.0411355882047,-0.2686108477483704,11,0,0,0,0
191,4189.867830351434,Chile,2026-02-01 12:43:52.016359,0,Brasil,4469.498722384502,473.294100275346,-0.5908184612282047,12,0,1,30,0
188,1631.9492044773529,Argentina,2026-02-21 21:39:52.016775,0,Uruguay,2265.1523751406903,1644.3156284386084,-0.3850861475205996,21,0,1,30,0
238,1981.068960867422,Uruguay,2026-02-24 02:18:52.017208,0,Brasil,2429.7940198428882,363.6520422395982,-1.2339407093988388,2,1,1,50,0
74,717.2432825290257,Brasil,2026-02-02 16:26:52.017683,0,Uruguay,1059.3061873831944,344.5634995492599,-0.9927427173848582,16,0,1,30,0
83,2410.167767196434,Argentina,2026-02-19 00:24:52.018101,0,Chile,3522.716712159716,3205.2041268926646,-0.34710704869891074,0,1,1,50,0
170,15342.763984170098,Chile,2026-02-10 13:06:52.018518,1,Uruguay,5329.202672396641,3619.4961642123167,2.7665622112774453,13,0,1,80,1
457,5221.7917412566285,Chile,2026-02-19 20:12:52.018935,0,Argentina,4718.000823352467,614.519757559093,0.8198124009962633,20,0,1,30,0
187,4683.2959443479995,Argentina,2026-02-03 01:07:52.019354,0,Uruguay,6975.752657774814,5005.009831358645,-0.4580324096595253,1,1,1,50,0
6,784.8815043381327,Uruguay,2026-02-19 17:00:52.019774,0,Chile,1379.7130985010544,547.3437688773647,-1.0867605113747023,17,0,1,30,0
232,1602.731994014357,Brasil,2026-02-24 02:52:52.020202,0,Chile,2417.0007702540556,2141.628607979718,-0.3802100762035628,2,1,1,50,0
458,2467.4082463050145,Chile,2026-02-12 23:04:52.020639,0,Argentina,3203.5756719151514,3005.9907245614227,-0.24490009885760528,23,0,1,30,0
497,2419.748703137704,Brasil,2026-02-07 05:29:52.021054,0,Brasil,2349.487088889141,284.9759570089987,0.24655277935023984,5,1,0,20,0
408,2909.2173845188963,Chile,2026-02-16 17:31:52.021476,0,Argentina,3435.374507532,2516.8611884356947,-0.20905289708890384,17,0,1,30,0
251,4403.809478286189,Uruguay,2026-01-27 05:14:52.021942,0,Uruguay,3452.700337278739,794.9745181430632,1.1964020472368009,5,1,0,20,0
21,4477.145105504619,Brasil,2026-02-06 23:47:52.022377,0,Brasil,4920.229026292452,469.7868965271274,-0.9431593858051489,23,0,0,0,0
326,3146.2504784514394,Argentina,2026-02-07 15:13:52.022854,0,Brasil,4317.935922416161,3410.803948241587,-0.34352178012716755,15,0,1,30,0
474,4799.256210268246,Chile,2026-02-06 08:48:52.023326,0,Uruguay,6477.511434305192,4048.139311582587,-0.4145744735698944,8,0,1,30,0
222,2210.151346056198,Brasil,2026-02-03 07:46:52.023753,0,Chile,2170.436104577584,445.4050487687784,0.08916657228829701,7,0,1,30,0
76,4738.975296344601,Chile,2026-02-04 02:23:52.024188,0,Uruguay,4465.516631836765,894.1921834260658,0.3058164336217847,2,1,1,50,0
281,1494.8399625656732,Brasil,2026-02-24 03:45:52.024654,0,Uruguay,944.1318877991445,408.64505027819285,1.347644060270946,3,1,1,50,0
499,3187.343716670177,Uruguay,2026-02-06 00:36:52.025084,0,Brasil,3012.9916473279836,632.2287967680726,0.27577369179239203,0,1,1,50,0
120,3977.184267740051,Brasil,2026-02-19 03:51:52.025518,0,Brasil,4318.460835206718,352.21930621429675,-0.9689320302590911,3,1,0,20,0
60,3341.766820424771,Brasil,2026-02-06 00:21:52.025945,0,Chile,3272.569409768662,425.35805572214116,0.16268038121114467,0,1,1,50,0
211,1151.320472559288,Brasil,2026-02-05 14:38:52.026375,0,Argentina,1281.8062169385719,524.1261304074642,-0.24895867007783445,14,0,1,30,0
159,3513.984332487842,Brasil,2026-02-10 01:47:52.026801,0,Brasil,2866.15444078784,461.9158477471833,1.4024846622161653,1,1,0,20,0
413,1316.9899883134003,Chile,2026-02-06 12:34:52.027371,1,Uruguay,1350.6112065249292,496.2997294719069,-0.06774377702624165,12,0,1,30,0
167,3935.6308812336574,Chile,2026-02-13 09:27:52.027905,0,Chile,5744.048628515725,4115.985483786154,-0.43936446190246664,9,0,0,0,0
124,4104.914751210716,Chile,2026-02-12 00:31:52.028342,0,Brasil,4285.812288513065,443.0415702159881,-0.40830827051772994,0,1,1,50,0
231,3655.018034977909,Uruguay,2026-02-04 01:16:52.028773,0,Brasil,4296.686823331806,1885.6026571325356,-0.34029904758921636,1,1,1,50,0
460,9335.665749448135,Brasil,2026-01-30 10:37:52.029296,1,Chile,2792.1403705178036,1999.4428296204082,3.2726744080862824,10,0,1,80,1
375,4920.507463206971,Uruguay,2026-01-26 04:08:52.029792,0,Brasil,4064.5556897662004,449.8973368791816,1.9025491001531165,4,1,1,50,0
243,2229.8280011801057,Uruguay,2026-02-18 05:59:52.030288,0,Brasil,2733.6401677510466,458.28808668978957,-1.099335071548491,5,1,1,50,0
139,2942.358381854764,Chile,2026-01-31 02:33:52.030769,0,Argentina,4453.548027479541,3443.6706021258888,-0.4388310672605768,2,1,1,50,0
258,3398.9538184736793,Chile,2026-02-19 14:00:52.031206,0,Chile,3566.9981868831615,359.30458539478377,-0.4676933588944999,14,0,0,0,0
41,5382.079115007248,Argentina,2026-02-15 13:41:52.031668,0,Chile,4928.576581047924,488.74849279480446,0.9278852838319072,13,0,1,30,0
203,777.368180485631,Chile,2026-02-01 21:58:52.032138,0,Argentina,1375.5704764913226,477.10557624504645,-1.2538153519682371,21,0,1,30,0
142,2131.283339488932,Argentina,2026-02-17 07:47:52.032579,0,Chile,1841.9831513445477,559.2136047748679,0.5173339591064723,7,0,1,30,0
183,4361.643178613366,Brasil,2026-02-01 17:55:52.033017,0,Chile,4270.080228514953,353.5298327017722,0.2589963890703763,17,0,1,30,0
67,3368.7933395109562,Argentina,2026-02-09 07:18:52.033494,0,Brasil,4018.6804576560453,659.8449532847127,-0.9849088257930088,7,0,1,30,0
28,3985.434474140435,Brasil,2026-02-04 02:49:52.033936,0,Chile,4823.763457898631,531.4199906607007,-1.5775262475841807,2,1,1,50,0
407,1699.986616817254,Uruguay,2026-02-22 15:50:52.034388,0,Brasil,1728.935471354117,1745.1919882179245,-0.016587776435086538,15,0,1,30,0
379,1593.066390407515,Brasil,2026-01-28 02:49:52.034826,0,Uruguay,1740.5590208299989,214.762611466562,-0.6867705203214487,2,1,1,50,0
128,2427.505664621907,Chile,2026-02-17 15:32:52.035312,0,Uruguay,3024.5489109234004,431.06221859949704,-1.3850512073205161,15,0,1,30,0
378,5908.9455224648445,Brasil,2026-02-06 18:57:52.035780,0,Uruguay,7963.090223129787,6512.543811453468,-0.31541357112290946,18,0,1,30,0
193,3173.3018939615094,Uruguay,2026-02-16 02:39:52.036212,0,Uruguay,3174.8440451124266,1754.4902453175393,-0.0008789739099620916,2,1,0,20,0
276,3295.715029269775,Chile,2026-01-31 07:39:52.036638,0,Uruguay,2801.0410588171294,527.6458981152145,0.9375112593875047,7,0,1,30,0
438,1842.1879449692747,Chile,2026-02-06 00:34:52.037065,0,Brasil,2243.0086632793896,1801.8610079747527,-0.22244818914230655,0,1,1,50,0
486,1280.9437572140757,Brasil,2026-02-16 13:54:52.037496,0,Argentina,2293.21225315902,2368.637973670086,-0.42736311213337713,13,0,1,30,0
157,2146.720668229573,Brasil,2026-02-24 05:36:52.037921,0,Argentina,1987.5211055713478,1580.3029917610688,0.10073989829052689,5,1,1,50,0
93,3866.724202588196,Uruguay,2026-02-11 15:00:52.038377,0,Uruguay,5028.08546003798,3526.6211511694005,-0.32931273524083676,15,0,0,0,0
250,3561.6705819589943,Chile,2026-02-06 18:00:52.038861,0,Brasil,4794.048703776747,3539.3230065745074,-0.34819600232262937,18,0,1,30,0
241,1860.1486269221623,Uruguay,2026-02-06 14:55:52.039392,0,Brasil,2504.459734482832,452.4991946935869,-1.4238944844906736,14,0,1,30,0
224,2957.8731811631046,Argentina,2026-02-07 13:57:52.039919,0,Brasil,2747.6883575712104,353.1859895428718,0.5951108758983791,13,0,1,30,0
224,2539.45793445497,Uruguay,2026-02-14 05:49:52.040380,0,Brasil,2747.6883575712104,353.1859895428718,-0.5895772462145301,5,1,1,50,0
51,2584.6616228694365,Uruguay,2026-02-18 11:43:52.040817,0,Argentina,3908.7045790514576,2630.97754315383,-0.5032513331888238,11,0,1,30,0
441,1630.2748238758527,Argentina,2026-02-01 21:25:52.041263,0,Argentina,2213.8182317840337,375.2829826675766,-1.5549423631208992,21,0,0,0,0
87,4640.725365064031,Chile,2026-01-26 11:05:52.041702,0,Argentina,4778.424760033667,497.53123088289993,-0.2767653293347619,11,0,1,30,0
117,5048.128981902211,Brasil,2026-01-26 05:45:52.042146,0,Argentina,5438.491520404186,2664.0241488243946,-0.1465311561361926,5,1,1,50,0
419,3332.6974236105157,Chile,2026-02-16 17:43:52.042584,0,Argentina,3327.287988973103,379.8733654498414,0.014240099805383566,17,0,1,30,0
339,2762.4257634237383,Argentina,2026-02-06 05:14:52.043021,0,Chile,2508.7939948373646,153.0859289740888,1.6567934772718609,5,1,1,50,0
80,3861.5681388838498,Uruguay,2026-02-14 00:10:52.043480,0,Uruguay,4151.808236000582,2777.434348611582,-0.10449935468747296,0,1,0,20,0
29,4031.430213871225,Chile,2026-02-22 17:43:52.043917,0,Argentina,3670.8891564752494,2295.4249380744673,0.15706941726372373,17,0,1,30,0
260,14735.06405909068,Brasil,2026-02-17 10:51:52.044363,1,Chile,4876.43204085635,3369.7430348855864,2.9256331762309173,10,0,1,80,1
490,1977.327499675912,Chile,2026-02-06 21:48:52.044797,0,Uruguay,1760.3178740223073,279.7391894285966,0.7757569688282675,21,0,1,30,0
170,3225.04555396106,Uruguay,2026-02-18 04:25:52.045239,0,Uruguay,5329.202672396641,3619.4961642123167,-0.5813397840396642,4,1,0,20,0
160,1503.4900250967971,Brasil,2026-02-06 05:08:52.045675,0,Uruguay,1317.2491233101157,461.54208871002436,0.4035187826687937,5,1,1,50,0
463,4058.046188469872,Uruguay,2026-02-10 12:39:52.046115,0,Argentina,4799.921670553844,3384.7150242201346,-0.21918403078997936,12,0,1,30,0
94,3294.341853007907,Brasil,2026-01-29 03:07:52.046552,0,Argentina,5085.6702415218015,4264.982752994671,-0.42000835460732117,3,1,1,50,0
324,1662.069129986717,Argentina,2026-02-04 19:39:52.046992,0,Brasil,1614.1220786323302,404.584827272842,0.11850926708641116,19,0,1,30,0
450,1725.9753975687768,Argentina,2026-02-04 23:57:52.047432,0,Uruguay,1069.798172703954,469.2701972151341,1.3982929850625105,23,0,1,30,0
209,2861.746118418634,Chile,2026-02-17 22:23:52.047849,0,Uruguay,3628.441916179199,502.43918190488,-1.525947468614645,22,0,1,30,0
306,2519.66383826058,Argentina,2026-02-07 23:37:52.048293,0,Argentina,3347.457017177954,2413.88699618804,-0.3429295489907389,23,0,0,0,0
173,2437.6823427721224,Brasil,2026-02-13 19:34:52.048707,0,Brasil,2076.1733567863234,361.00689394595815,1.0013908101154323,19,0,0,0,0
112,1900.0935847842693,Chile,2026-01-30 09:47:52.049158,0,Argentina,2231.5859675461984,551.0809772012186,-0.6015311659739796,9,0,1,30,0
277,756.7609859129083,Uruguay,2026-02-05 07:50:52.049571,0,Chile,1223.6158863799772,449.93449511702903,-1.0376063750027409,7,0,1,30,0
375,3895.9546703109304,Uruguay,2026-02-24 21:36:52.049982,0,Brasil,4064.5556897662004,449.8973368791816,-0.3747544286988017,21,0,1,30,0
413,2155.615194589524,Chile,2026-02-24 08:10:52.050420,0,Uruguay,1350.6112065249292,496.2997294719069,1.6220117406091838,8,0,1,30,0
441,2587.4547425077294,Brasil,2026-02-16 03:24:52.050833,0,Argentina,2213.8182317840337,375.2829826675766,0.9956127188816888,3,1,1,50,0
268,4636.264345175627,Brasil,2026-01-31 11:55:52.051269,0,Brasil,6337.196418758119,5370.7449642687025,-0.3167031919964005,11,0,0,0,0
414,3390.0188127702777,Argentina,2026-02-13 15:46:52.051678,0,Uruguay,4796.855504547894,4006.5676776392093,-0.35113264144500045,15,0,1,30,0
45,2210.9009723022828,Uruguay,2026-02-10 16:49:52.052102,0,Argentina,932.7543354344392,663.0374500243425,1.9277140934059123,16,0,1,30,0
439,2821.1236558037667,Uruguay,2026-02-24 04:28:52.052523,0,Brasil,3490.212555337373,377.872584613728,-1.7706733083522528,4,1,1,50,0
276,2606.2557335876236,Brasil,2026-02-17 15:42:52.052936,0,Uruguay,2801.0410588171294,527.6458981152145,-0.36915917649562263,15,0,1,30,0
153,2668.5596314135782,Uruguay,2026-02-19 09:12:52.053370,0,Uruguay,2663.628888548195,469.0527211099205,0.010512129326775208,9,0,0,0,0
26,2652.534576373115,Brasil,2026-01-28 20:56:52.053779,0,Brasil,3822.1194006855853,3039.1569606186063,-0.3848385718368447,20,0,0,0,0
467,3197.4384985309543,Brasil,2026-02-23 05:05:52.054215,0,Argentina,3934.2638680805803,3668.6350971051515,-0.2008445511877266,5,1,1,50,0
297,3102.64175873716,Chile,2026-02-24 00:41:52.054652,0,Uruguay,8047.573208609909,6418.114662380036,-0.7704648031387795,0,1,1,50,0
462,5133.011533292805,Uruguay,2026-02-10 06:05:52.055054,0,Argentina,4859.159558789248,266.27126406353494,1.0284698781398116,6,1,1,50,0
500,5059.586221433878,Brasil,2026-02-11 07:28:52.055530,0,Argentina,4579.1077285462015,384.9462144328122,1.2481704582953832,7,0,1,30,0
288,4079.119124347563,Argentina,2026-01-26 12:29:52.055967,0,Uruguay,4417.227958558492,592.1034124741781,-0.5710300381450247,12,0,1,30,0
345,2014.9414121588713,Argentina,2026-02-16 20:10:52.056542,0,Argentina,2123.9017463070268,471.7053911176733,-0.2309923443740625,20,0,0,0,0
22,4421.7088450305655,Argentina,2026-02-19 17:15:52.056954,0,Uruguay,3959.3925896393607,724.1712863504647,0.6384073272513949,17,0,1,30,0
429,4028.863685258849,Argentina,2026-01-31 08:10:52.057399,0,Chile,6432.806275550096,4163.296988014742,-0.5774131889249537,8,0,1,30,0
419,2916.030925326244,Uruguay,2026-02-04 18:16:52.057812,0,Argentina,3327.287988973103,379.8733654498414,-1.0826162112204245,18,0,1,30,0
410,2021.8929310259005,Chile,2026-01-27 05:25:52.058255,0,Uruguay,2837.7280875553265,524.5030107582984,-1.555444182007526,5,1,1,50,0
468,3036.9245327357635,Argentina,2026-02-15 22:46:52.058692,0,Chile,3650.699130290615,2371.9103844098854,-0.2587680384508094,22,0,1,30,0
450,848.3712347671767,Argentina,2026-02-18 14:40:52.059142,0,Uruguay,1069.798172703954,469.2701972151341,-0.47185382589993324,14,0,1,30,0
320,628.9334809580791,Brasil,2026-02-05 17:37:52.059579,0,Argentina,1184.9980036984227,511.24810919999805,-1.0876607907860516,17,0,1,30,0
496,1540.5936241604209,Chile,2026-02-04 16:10:52.060015,0,Argentina,1579.4477229597164,738.7354463355622,-0.0525954169277083,16,0,1,30,0
39,1892.0862112681934,Argentina,2026-02-17 13:42:52.060525,0,Chile,2237.5014598562475,448.7736651418808,-0.7696869834794121,13,0,1,30,0
99,4199.485341098971,Chile,2026-02-17 10:47:52.060973,0,Brasil,3822.9216652006526,280.30026494567505,1.3434296109969786,10,0,1,30,0
265,1330.534242743122,Chile,2026-02-20 04:17:52.061467,0,Uruguay,1564.3787100685934,334.71657345365276,-0.6986342651414935,4,1,1,50,0
234,4395.918825720187,Argentina,2026-01-30 14:24:52.061978,0,Uruguay,4495.761508911809,3160.8226884046267,-0.03158756217420603,14,0,1,30,0
440,2956.6906446175076,Argentina,2026-02-07 01:39:52.062427,0,Argentina,4576.194301836426,3528.4903884879873,-0.45897918908967217,1,1,0,20,0
297,4521.035357331812,Chile,2026-02-15 00:03:52.062864,0,Uruguay,8047.573208609909,6418.114662380036,-0.5494663209975043,0,1,1,50,0
61,3975.29137757424,Brasil,2026-02-21 14:54:52.063306,0,Brasil,4178.723654148745,776.3215839094402,-0.2620464003461683,14,0,0,0,0
383,2165.988855323317,Brasil,2026-02-04 05:19:52.063747,0,Chile,1795.2018313253238,493.9668891740903,0.7506313320270245,5,1,1,50,0
303,3188.528885887426,Brasil,2026-02-12 14:14:52.064187,0,Argentina,4975.609921364212,4227.166236328048,-0.42276100242254583,14,0,1,30,0
128,3080.9419322102067,Brasil,2026-02-15 19:57:52.064622,0,Uruguay,3024.5489109234004,431.06221859949704,0.13082339127289985,19,0,1,30,0
109,4185.782467296269,Argentina,2026-02-20 14:33:52.065056,0,Argentina,5977.703872503756,4688.185982800724,-0.3822206311314026,14,0,0,0,0
156,3220.1155745771453,Uruguay,2026-02-09 04:37:52.065498,0,Brasil,5346.013656665535,4543.7611931823985,-0.4678718778790913,4,1,1,50,0
152,2887.3006505716894,Argentina,2026-02-06 23:01:52.065933,0,Brasil,3393.083888847275,669.6313451510051,-0.7553159539769289,23,0,1,30,0
154,2787.009409097569,Argentina,2026-01-29 17:08:52.066380,0,Chile,2830.337478715244,148.28973180693086,-0.2921852315040045,17,0,1,30,0
330,4187.838325910058,Uruguay,2026-02-17 16:08:52.066821,0,Argentina,3717.3138032278157,518.7641880808945,0.9070104172435095,16,0,1,30,0
109,3654.8485782906682,Uruguay,2026-02-09 18:17:52.067262,0,Argentina,5977.703872503756,4688.185982800724,-0.49546995420719503,18,0,1,30,0
464,7659.247776526879,Argentina,2026-01-27 17:14:52.067700,1,Uruguay,3006.6584365329663,2542.0489273015437,1.830251687929849,17,0,1,30,0
259,2392.302658143598,Argentina,2026-02-10 17:30:52.068141,0,Argentina,3461.127511812328,2431.818507831726,-0.4395167033339683,17,0,0,0,0
200,7899.114215102373,Uruguay,2026-02-04 14:38:52.068579,1,Brasil,2244.165695191105,1639.924119129246,3.4482988901424827,14,0,1,80,1
191,4922.6985509913075,Argentina,2026-02-15 20:29:52.069015,0,Brasil,4469.498722384502,473.294100275346,0.9575437943197469,20,0,1,30,0
371,4994.723761445473,Uruguay,2026-02-16 11:47:52.069459,0,Brasil,4224.94907080885,532.837965341245,1.4446693755082516,11,0,1,30,0
270,956.3126284798402,Brasil,2026-02-13 02:38:52.069898,0,Brasil,1404.9070361865317,822.1220846388891,-0.5456542478161662,2,1,0,20,0
279,5149.617797114944,Chile,2026-02-02 10:49:52.070368,0,Uruguay,6130.156303378214,4214.371470118823,-0.2326654195567683,10,0,1,30,0
460,2287.5578991434054,Argentina,2026-02-24 07:39:52.070805,0,Chile,2792.1403705178036,1999.4428296204082,-0.2523615398746823,7,0,1,30,0
203,1837.3342228785684,Brasil,2026-01-28 01:01:52.071279,0,Argentina,1375.5704764913226,477.10557624504645,0.9678439519014952,1,1,1,50,0
496,420.3457484332288,Brasil,2026-02-14 19:21:52.071765,0,Argentina,1579.4477229597164,738.7354463355622,-1.569035275450934,19,0,1,30,0
223,5029.091718506828,Chile,2026-02-02 14:45:52.072423,0,Brasil,3855.828993748433,690.4721198657766,1.699218101646842,14,0,1,30,0
332,1999.548868416176,Brasil,2026-02-22 02:33:52.072891,0,Chile,2171.963571086533,1416.867387902221,-0.12168725467358675,2,1,1,50,0
21,4949.036246812765,Chile,2026-02-06 00:31:52.073409,0,Brasil,4920.229026292452,469.7868965271274,0.0613197616478219,0,1,1,50,0
63,2704.3063664078036,Chile,2026-02-13 09:18:52.073967,0,Chile,2739.549883242657,558.7236487336758,-0.06307862019932639,9,0,0,0,0
375,3674.630653925506,Chile,2026-02-05 14:08:52.074420,0,Brasil,4064.5556897662004,449.8973368791816,-0.8666978083166725,14,0,1,30,0
371,3722.3440568543524,Brasil,2026-02-01 05:47:52.074936,0,Brasil,4224.94907080885,532.837965341245,-0.9432605156665486,5,1,0,20,0
325,8546.299452665213,Chile,2026-02-24 19:04:52.075400,1,Chile,3102.7383103222123,2261.10794063343,2.4074751339903004,19,0,0,0,0
267,2013.444533820258,Brasil,2026-02-12 15:13:52.075886,0,Chile,1604.5362547352422,580.0164415301778,0.7049942894829828,15,0,1,30,0
481,5705.032593059839,Chile,2026-02-20 03:04:52.076336,0,Argentina,4891.489355023105,469.46159494201635,1.7329282028644224,3,1,1,50,0
358,1588.8947912123474,Uruguay,2026-02-09 18:21:52.076817,0,Brasil,1742.3727786118955,1802.5698743515711,-0.0851439878050541,18,0,1,30,0
59,1038.5699183209263,Chile,2026-01-30 22:36:52.077356,0,Uruguay,1743.5783134896044,655.8892539138044,-1.0748893825623325,22,0,1,30,0
2,5088.72867661294,Argentina,2026-01-30 02:26:52.077891,0,Argentina,5954.156423155323,3925.5594128645157,-0.22045972446787465,2,1,0,20,0
217,3214.0045721655524,Uruguay,2026-01-31 05:56:52.078372,0,Argentina,3305.989750565743,3270.3489281454463,-0.028127022657595695,5,1,1,50,0
